directory,base_name,replicated_n,strain,worm_id,day,ventral_orientation,timestamp,id
/Volumes/behavgenom_archive$/Celine/results/OW940,34_R#1_OW940#1_day9_CCW_2014_03_02__17_08_32___6___9,1,OW940,1,9,CCW,2014-03-02 17:08:32,1154
/Volumes/behavgenom_archive$/Celine/results/OW940,34_R#1_OW940#1_day10_CW_2014_03_03__13_11_26___6___9,1,OW940,1,10,CW,2014-03-03 13:11:26,1155
/Volumes/behavgenom_archive$/Celine/results/OW940,34_R#1_OW940#1_day11_CW_2014_03_04__13_49_50___6___9,1,OW940,1,11,CW,2014-03-04 13:49:50,1156
/Volumes/behavgenom_archive$/Celine/results/OW940,48_R#1_OW940#3_L4_CW_2014_02_21__15_17_30___8___12,1,OW940,3,0,CW,2014-02-21 15:17:30,1157
/Volumes/behavgenom_archive$/Celine/results/OW940,48_R#1_OW940#3_day1_CW_2014_02_22__17_12_43___8___12,1,OW940,3,1,CW,2014-02-22 17:12:43,1158
/Volumes/behavgenom_archive$/Celine/results/OW940,48_R#1_OW940#3_day2_CW_2014_02_23__16_44_03___8___12,1,OW940,3,2,CW,2014-02-23 16:44:03,1159
/Volumes/behavgenom_archive$/Celine/results/OW940,48_R#1_OW940#3_day3_CW_2014_02_24__16_49_37___8___12,1,OW940,3,3,CW,2014-02-24 16:49:37,1160
/Volumes/behavgenom_archive$/Celine/results/OW940,48_R#1_OW940#3_day4_CW_2014_02_25__15_34_29___8___12,1,OW940,3,4,CW,2014-02-25 15:34:29,1161
/Volumes/behavgenom_archive$/Celine/results/OW940,48_R#1_OW940#3_day5_CCW_2014_02_26__14_39_35___8___12,1,OW940,3,5,CCW,2014-02-26 14:39:35,1162
/Volumes/behavgenom_archive$/Celine/results/OW940,48_R#1_OW940#3_day6_CCW_2014_02_27__14_03_22___8___11,1,OW940,3,6,CCW,2014-02-27 14:03:22,1163
/Volumes/behavgenom_archive$/Celine/results/OW940,48_R#1_OW940#3_day7_CW_2014_02_28__13_32_33___8___11,1,OW940,3,7,CW,2014-02-28 13:32:33,1164
/Volumes/behavgenom_archive$/Celine/results/OW940,48_R#1_OW940#3_day8_CCW_2014_03_01__19_22_04___8___12,1,OW940,3,8,CCW,2014-03-01 19:22:04,1165
/Volumes/behavgenom_archive$/Celine/results/OW940,48_R#1_OW940#3_day9_CCW_2014_03_02__18_14_11___8___12,1,OW940,3,9,CCW,2014-03-02 18:14:11,1166
/Volumes/behavgenom_archive$/Celine/results/OW940,48_R#1_OW940#3_day10_CW_2014_03_03__14_26_23___8___12,1,OW940,3,10,CW,2014-03-03 14:26:23,1167
/Volumes/behavgenom_archive$/Celine/results/OW940,48_R#1_OW940#3_day11_CCW_2014_03_04__14_43_48___8___12,1,OW940,3,11,CCW,2014-03-04 14:43:48,1168
/Volumes/behavgenom_archive$/Celine/results/OW940,48_R#1_OW940#3_day12_CCW_2014_03_05__15_03_15___8___12,1,OW940,3,12,CCW,2014-03-05 15:03:15,1169
/Volumes/behavgenom_archive$/Celine/results/OW940,48_R#1_OW940#3_day13_CW_2014_03_06__14_32_01___8___12,1,OW940,3,13,CW,2014-03-06 14:32:01,1170
/Volumes/behavgenom_archive$/Celine/results/OW940,48_R#1_OW940#3_day14_CW_2014_03_07__14_19_36___8___12,1,OW940,3,14,CW,2014-03-07 14:19:36,1171
/Volumes/behavgenom_archive$/Celine/results/OW940,38_R#1_OW940#4_L4_CCW_2014_02_21__14_36_48___6___10,1,OW940,4,0,CCW,2014-02-21 14:36:48,1172
/Volumes/behavgenom_archive$/Celine/results/OW940,38_R#1_OW940#4_day1_CCW_2014_02_22__16_31_39___6___10,1,OW940,4,1,CCW,2014-02-22 16:31:39,1173
/Volumes/behavgenom_archive$/Celine/results/OW940,38_R#1_OW940#4_day2_CW_2014_02_23__15_59_41___6___10,1,OW940,4,2,CW,2014-02-23 15:59:41,1174
/Volumes/behavgenom_archive$/Celine/results/OW940,38_R#1_OW940#4_day3_CCW_2014_02_24__16_09_44___6___10,1,OW940,4,3,CCW,2014-02-24 16:09:44,1175
/Volumes/behavgenom_archive$/Celine/results/OW940,38_R#1_OW940#4_day5_CCW_2014_02_26__13_58_14___6___10,1,OW940,4,5,CCW,2014-02-26 13:58:14,1176
/Volumes/behavgenom_archive$/Celine/results/OW940,38_R#1_OW940#4_day6_CW_2014_02_27__13_22_51___6___10,1,OW940,4,6,CW,2014-02-27 13:22:51,1177
/Volumes/behavgenom_archive$/Celine/results/OW940,38_R#1_OW940#4_day7_CCW_2014_02_28__13_14_21___6___10,1,OW940,4,7,CCW,2014-02-28 13:14:21,1178
/Volumes/behavgenom_archive$/Celine/results/OW940,38_R#1_OW940#4_day8_CW_2014_03_01__18_09_48___6___10,1,OW940,4,8,CW,2014-03-01 18:09:48,1179
/Volumes/behavgenom_archive$/Celine/results/OW940,38_R#1_OW940#4_day9_CCW_2014_03_02__17_30_12___6___10,1,OW940,4,9,CCW,2014-03-02 17:30:12,1180
/Volumes/behavgenom_archive$/Celine/results/OW940,38_R#1_OW940#4_day10_CW_2014_03_03__13_35_56___6___10,1,OW940,4,10,CW,2014-03-03 13:35:56,1181
/Volumes/behavgenom_archive$/Celine/results/OW940,38_R#1_OW940#4_day11_CW_2014_03_04__14_08_20___6___10,1,OW940,4,11,CW,2014-03-04 14:08:20,1182
/Volumes/behavgenom_archive$/Celine/results/OW940,38_R#1_OW940#4_day12_CCW_2014_03_05__14_05_16___6___10,1,OW940,4,12,CCW,2014-03-05 14:05:16,1183
/Volumes/behavgenom_archive$/Celine/results/OW940,38_R#1_OW940#4_day13_CCW_2014_03_06__13_47_40___6___10,1,OW940,4,13,CCW,2014-03-06 13:47:40,1184
/Volumes/behavgenom_archive$/Celine/results/OW940,38_R#1_OW940#4_day14_CW_2014_03_07__13_33_19___6___10,1,OW940,4,14,CW,2014-03-07 13:33:19,1185
/Volumes/behavgenom_archive$/Celine/results/OW940,38_R#1_OW940#4_day15_CW_2014_03_08__16_23_56___6___10,1,OW940,4,15,CW,2014-03-08 16:23:56,1186
/Volumes/behavgenom_archive$/Celine/results/OW940,38_R#1_OW940#4_day16_CW_2014_03_09__13_58_39___6___10,1,OW940,4,16,CW,2014-03-09 13:58:39,1187
/Volumes/behavgenom_archive$/Celine/results/OW940,31_R#1_OW940#5_L4_CCW_2014_02_21__14_59_51___7___11,1,OW940,5,0,CCW,2014-02-21 14:59:51,1188
/Volumes/behavgenom_archive$/Celine/results/OW940,31_R#1_OW940#5_day2_CCW_2014_02_23__15_16_19___7___8,1,OW940,5,2,CCW,2014-02-23 15:16:19,1189
/Volumes/behavgenom_archive$/Celine/results/OW940,31_R#1_OW940#5_day3_CCW_2014_02_24__15_21_00___7___8,1,OW940,5,3,CCW,2014-02-24 15:21:00,1190
/Volumes/behavgenom_archive$/Celine/results/OW940,31_R#1_OW940#5_day4_CCW_2014_02_25__14_10_51___7___8,1,OW940,5,4,CCW,2014-02-25 14:10:51,1191
/Volumes/behavgenom_archive$/Celine/results/OW940,31_R#1_OW940#5_day5_CW_2014_02_26__13_25_39___7___8,1,OW940,5,5,CW,2014-02-26 13:25:39,1192
/Volumes/behavgenom_archive$/Celine/results/OW940,31_R#1_OW940#5_day6_CW_2014_02_27__11_20_10___7___9,1,OW940,5,6,CW,2014-02-27 11:20:10,1193
/Volumes/behavgenom_archive$/Celine/results/OW940,31_R#1_OW940#5_day7_CCW_2014_02_28__10_40_25___7___7,1,OW940,5,7,CCW,2014-02-28 10:40:25,1194
/Volumes/behavgenom_archive$/Celine/results/OW940,31_R#1_OW940#5_day8_CCW_2014_03_01__17_22_37___7___8,1,OW940,5,8,CCW,2014-03-01 17:22:37,1195
/Volumes/behavgenom_archive$/Celine/results/OW940,31_R#1_OW940#5_day9_CCW_2014_03_02__16_49_26___7___8,1,OW940,5,9,CCW,2014-03-02 16:49:26,1196
/Volumes/behavgenom_archive$/Celine/results/OW940,31_R#1_OW940#5_day10_CW_2014_03_03__11_04_19___7___8,1,OW940,5,10,CW,2014-03-03 11:04:19,1197
/Volumes/behavgenom_archive$/Celine/results/OW940,31_R#1_OW940#5_day12_CW_2014_03_05__13_26_41___7___8,1,OW940,5,12,CW,2014-03-05 13:26:41,1198
/Volumes/behavgenom_archive$/Celine/results/OW940,31_R#1_OW940#5_day13_CCW_2014_03_06__13_12_38___7___8,1,OW940,5,13,CCW,2014-03-06 13:12:38,1199
/Volumes/behavgenom_archive$/Celine/results/OW940,31_R#1_OW940#5_day14_CCW_2014_03_07__11_14_08___7___8,1,OW940,5,14,CCW,2014-03-07 11:14:08,1200
/Volumes/behavgenom_archive$/Celine/results/OW940,31_R#1_OW940#5_day15_CW_2014_03_08__15_40_20___7___8,1,OW940,5,15,CW,2014-03-08 15:40:20,1201
/Volumes/behavgenom_archive$/Celine/results/OW940,31_R#1_OW940#5_day16_CW_2014_03_09__11_53_26___7___8,1,OW940,5,16,CW,2014-03-09 11:53:26,1202
/Volumes/behavgenom_archive$/Celine/results/OW940,47_R#1_OW940#6_L4_CW_2014_02_21__15_16_13___7___12,1,OW940,6,0,CW,2014-02-21 15:16:13,1203
/Volumes/behavgenom_archive$/Celine/results/OW940,47_R#1_OW940#6_day1_CW_2014_02_22__17_12_41___7___12,1,OW940,6,1,CW,2014-02-22 17:12:41,1204
/Volumes/behavgenom_archive$/Celine/results/OW940,47_R#1_OW940#6_day2_CW_2014_02_23__16_43_54___7___12,1,OW940,6,2,CW,2014-02-23 16:43:54,1205
/Volumes/behavgenom_archive$/Celine/results/OW940,47_R#1_OW940#6_day3_CCW_2014_02_24__16_49_34___7___12,1,OW940,6,3,CCW,2014-02-24 16:49:34,1206
/Volumes/behavgenom_archive$/Celine/results/OW940,47_R#1_OW940#6_day4_CW_2014_02_25__15_33_28___7___12,1,OW940,6,4,CW,2014-02-25 15:33:28,1207
/Volumes/behavgenom_archive$/Celine/results/OW940,47_R#1_OW940#6_day5_CCW_2014_02_26__14_38_47___7___12,1,OW940,6,5,CCW,2014-02-26 14:38:47,1208
/Volumes/behavgenom_archive$/Celine/results/OW940,47_R#1_OW940#6_day6_CCW_2014_02_27__13_56_34___7___13,1,OW940,6,6,CCW,2014-02-27 13:56:34,1209
/Volumes/behavgenom_archive$/Celine/results/OW940,47_R#1_OW940#6_day7_CCW_2014_02_28__13_32_33___7___11,1,OW940,6,7,CCW,2014-02-28 13:32:33,1210
/Volumes/behavgenom_archive$/Celine/results/OW940,47_R#1_OW940#6_day8_CCW_2014_03_01__19_21_56___7___12,1,OW940,6,8,CCW,2014-03-01 19:21:56,1211
/Volumes/behavgenom_archive$/Celine/results/OW940,47_R#1_OW940#6_day9_CCW_2014_03_02__18_14_02___7___12,1,OW940,6,9,CCW,2014-03-02 18:14:02,1212
/Volumes/behavgenom_archive$/Celine/results/OW940,47_R#1_OW940#6_day10_CW_2014_03_03__14_25_43___7___12,1,OW940,6,10,CW,2014-03-03 14:25:43,1213
/Volumes/behavgenom_archive$/Celine/results/OW940,47_R#1_OW940#6_day11_CW_2014_03_04__14_42_34___7___12,1,OW940,6,11,CW,2014-03-04 14:42:34,1214
/Volumes/behavgenom_archive$/Celine/results/OW940,30_R#1_OW940#7_L4_CW_2014_02_21__13_53_28___6___8,1,OW940,7,0,CW,2014-02-21 13:53:28,1215
/Volumes/behavgenom_archive$/Celine/results/OW940,30_R#1_OW940#7_day1_CCW_2014_02_22__15_48_53___6___8,1,OW940,7,1,CCW,2014-02-22 15:48:53,1216
/Volumes/behavgenom_archive$/Celine/results/OW940,30_R#1_OW940#7_day2_CW_2014_02_23__15_16_06___6___8,1,OW940,7,2,CW,2014-02-23 15:16:06,1217
/Volumes/behavgenom_archive$/Celine/results/OW940,30_R#1_OW940#7_day3_CCW_2014_02_24__15_20_53___6___8,1,OW940,7,3,CCW,2014-02-24 15:20:53,1218
/Volumes/behavgenom_archive$/Celine/results/OW940,30_R#1_OW940#7_day4_CW_2014_02_25__14_09_19___6___8,1,OW940,7,4,CW,2014-02-25 14:09:19,1219
/Volumes/behavgenom_archive$/Celine/results/OW940,30_R#1_OW940#7_day5_CW_2014_02_26__13_24_44___6___8,1,OW940,7,5,CW,2014-02-26 13:24:44,1220
/Volumes/behavgenom_archive$/Celine/results/OW940,30_R#1_OW940#7_day6_CW_2014_02_27__11_02_03___6___8,1,OW940,7,6,CW,2014-02-27 11:02:03,1221
/Volumes/behavgenom_archive$/Celine/results/OW940,30_R#1_OW940#7_day7_CCW_2014_02_28__10_42_23___6___7,1,OW940,7,7,CCW,2014-02-28 10:42:23,1222
/Volumes/behavgenom_archive$/Celine/results/OW940,30_R#1_OW940#7_day8_CCW_2014_03_01__17_22_29___6___8,1,OW940,7,8,CCW,2014-03-01 17:22:29,1223
/Volumes/behavgenom_archive$/Celine/results/OW940,20_R#2_OW940#1_L4_CW_2014_03_13__09_29_22___8___5,2,OW940,1,0,CW,2014-03-13 09:29:22,1224
/Volumes/behavgenom_archive$/Celine/results/OW940,20_R#2_OW940#1_day1_CW_2014_03_14__09_24_45___8___5,2,OW940,1,1,CW,2014-03-14 09:24:45,1225
/Volumes/behavgenom_archive$/Celine/results/OW940,20_R#2_OW940#1_day2_CCW_2014_03_15__15_00_22___8___5,2,OW940,1,2,CCW,2014-03-15 15:00:22,1226
/Volumes/behavgenom_archive$/Celine/results/OW940,20_R#2_OW940#1_day3_CCW_2014_03_16__14_31_18___8___5,2,OW940,1,3,CCW,2014-03-16 14:31:18,1227
/Volumes/behavgenom_archive$/Celine/results/OW940,20_R#2_OW940#1_day4_CCW_2014_03_17__13_36_33___8___5,2,OW940,1,4,CCW,2014-03-17 13:36:33,1228
/Volumes/behavgenom_archive$/Celine/results/OW940,20_R#2_OW940#1_day5_CCW_2014_03_18__09_35_36___8___5,2,OW940,1,5,CCW,2014-03-18 09:35:36,1229
/Volumes/behavgenom_archive$/Celine/results/OW940,20_R#2_OW940#1_Day6_CCW_2014_03_19__09_20_41___8___5,2,OW940,1,6,CCW,2014-03-19 09:20:41,1230
/Volumes/behavgenom_archive$/Celine/results/OW940,20_R#2_OW940#1_Day7_CCW_2014_03_20__09_30_59___8___5,2,OW940,1,7,CCW,2014-03-20 09:30:59,1231
/Volumes/behavgenom_archive$/Celine/results/OW940,20_R#2_OW940#1_Day8_CCW_2014_03_21__10_08_25___8___5,2,OW940,1,8,CCW,2014-03-21 10:08:25,1232
/Volumes/behavgenom_archive$/Celine/results/OW940,20_R#2_OW940#1_day9_CW_2014_03_22__14_35_16___8___5,2,OW940,1,9,CW,2014-03-22 14:35:16,1233
/Volumes/behavgenom_archive$/Celine/results/OW940,20_R#2_OW940#1_day10_CW_2014_03_23__15_52_09___8___5,2,OW940,1,10,CW,2014-03-23 15:52:09,1234
/Volumes/behavgenom_archive$/Celine/results/OW940,20_R#2_OW940#1_day11_CW_2014_03_24__11_14_34___8___5,2,OW940,1,11,CW,2014-03-24 11:14:34,1235
/Volumes/behavgenom_archive$/Celine/results/OW940,20_R#2_OW940#1_Day12_CW_2014_03_25__09_20_06___8___5,2,OW940,1,12,CW,2014-03-25 09:20:06,1236
/Volumes/behavgenom_archive$/Celine/results/OW940,20_R#2_OW940#1_Day13_CW_2014_03_26__09_17_42___8___5,2,OW940,1,13,CW,2014-03-26 09:17:42,1237
/Volumes/behavgenom_archive$/Celine/results/OW940,20_R#2_OW940#1_Day14_CW_2014_03_27__10_42_15___8___5,2,OW940,1,14,CW,2014-03-27 10:42:15,1238
/Volumes/behavgenom_archive$/Celine/results/OW940,20_R#2_OW940#1_Day15_CCW_2014_03_28__10_27_34___8___5,2,OW940,1,15,CCW,2014-03-28 10:27:34,1239
/Volumes/behavgenom_archive$/Celine/results/OW940,20_R#2_OW940#1_day16_CW_2014_03_29__15_14_25___8___5,2,OW940,1,16,CW,2014-03-29 15:14:25,1240
/Volumes/behavgenom_archive$/Celine/results/OW940,20_R#2_OW940#1_day17_CW_2014_03_30__14_38_27___8___5,2,OW940,1,17,CW,2014-03-30 14:38:27,1241
/Volumes/behavgenom_archive$/Celine/results/OW940,35_R#2_OW940#2_L4_CCW_2014_03_20__10_57_21___7___9,2,OW940,2,0,CCW,2014-03-20 10:57:21,1242
/Volumes/behavgenom_archive$/Celine/results/OW940,35_R#2_OW940#2_Day1_CW_2014_03_21__12_51_21___7___9,2,OW940,2,1,CW,2014-03-21 12:51:21,1243
/Volumes/behavgenom_archive$/Celine/results/OW940,35_R#2_OW940#2_day2_CCW_2014_03_22__15_50_44___7___9,2,OW940,2,2,CCW,2014-03-22 15:50:44,1244
/Volumes/behavgenom_archive$/Celine/results/OW940,35_R#2_OW940#2_day3_CCW_2014_03_23__17_28_20___7___9,2,OW940,2,3,CCW,2014-03-23 17:28:20,1245
/Volumes/behavgenom_archive$/Celine/results/OW940,35_R#2_OW940#2_day4_CCW_2014_03_24__13_24_26___7___9,2,OW940,2,4,CCW,2014-03-24 13:24:26,1246
/Volumes/behavgenom_archive$/Celine/results/OW940,35_R#2_OW940#2_Day5_CCW_2014_03_25__11_01_20___7___9,2,OW940,2,5,CCW,2014-03-25 11:01:20,1247
/Volumes/behavgenom_archive$/Celine/results/OW940,35_R#2_OW940#2_Day6_CCW_2014_03_26__10_32_25___7___10,2,OW940,2,6,CCW,2014-03-26 10:32:25,1248
/Volumes/behavgenom_archive$/Celine/results/OW940,35_R#2_OW940#2_Day8_CW_2014_03_28__13_20_52___7___9,2,OW940,2,8,CW,2014-03-28 13:20:52,1249
/Volumes/behavgenom_archive$/Celine/results/OW940,35_R#2_OW940#2_day9_CCW_2014_03_29__17_06_27___7___9,2,OW940,2,9,CCW,2014-03-29 17:06:27,1250
/Volumes/behavgenom_archive$/Celine/results/OW940,35_R#2_OW940#2_day10_CW_2014_03_30__15_57_56___7___9,2,OW940,2,10,CW,2014-03-30 15:57:56,1251
/Volumes/behavgenom_archive$/Celine/results/OW940,35_R#2_OW940#2_day11_CCW_2014_03_31__13_43_13___7___9,2,OW940,2,11,CCW,2014-03-31 13:43:13,1252
/Volumes/behavgenom_archive$/Celine/results/OW940,35_R#2_OW940#2_day12_CCW_2014_04_01__13_04_34___7___9,2,OW940,2,12,CCW,2014-04-01 13:04:34,1253
/Volumes/behavgenom_archive$/Celine/results/OW940,35_R#2_OW940#2_day13_CCW_2014_04_02__13_12_30___7___9,2,OW940,2,13,CCW,2014-04-02 13:12:30,1254
/Volumes/behavgenom_archive$/Celine/results/OW940,35_R#2_OW940#2_day14_CCW_2014_04_03__13_15_45___7___9,2,OW940,2,14,CCW,2014-04-03 13:15:45,1255
/Volumes/behavgenom_archive$/Celine/results/OW940,35_R#2_OW940#2_day15_CCW_2014_04_04__13_24_16___7___9,2,OW940,2,15,CCW,2014-04-04 13:24:16,1256
/Volumes/behavgenom_archive$/Celine/results/OW940,35_R#2_OW940#2_day16_CCW_2014_04_05__15_40_27___7___9,2,OW940,2,16,CCW,2014-04-05 15:40:27,1257
/Volumes/behavgenom_archive$/Celine/results/OW940,35_R#2_OW940#2_day17_CCW_2014_04_06__16_39_20___7___10,2,OW940,2,17,CCW,2014-04-06 16:39:20,1258
/Volumes/behavgenom_archive$/Celine/results/OW940,45_R#2_OW940#3_L4_CW_2014_03_13__13_52_48___1___12,2,OW940,3,0,CW,2014-03-13 13:52:48,1259
/Volumes/behavgenom_archive$/Celine/results/OW940,45_R#2_OW940#3_Day1_CCW_2014_03_14__13_39_36___1___12,2,OW940,3,1,CCW,2014-03-14 13:39:36,1260
/Volumes/behavgenom_archive$/Celine/results/OW940,45_R#2_OW940#3_day2_CW_2014_03_15__17_41_53___1___12,2,OW940,3,2,CW,2014-03-15 17:41:53,1261
/Volumes/behavgenom_archive$/Celine/results/OW940,45_R#2_OW940#3_day3_CW_2014_03_16__16_49_03___1___12,2,OW940,3,3,CW,2014-03-16 16:49:03,1262
/Volumes/behavgenom_archive$/Celine/results/OW940,45_R#2_OW940#3_day5_CW_2014_03_18__13_40_12___1___12,2,OW940,3,5,CW,2014-03-18 13:40:12,1263
/Volumes/behavgenom_archive$/Celine/results/OW940,45_R#2_OW940#3_Day6_CW_2014_03_19__13_50_46___1___12,2,OW940,3,6,CW,2014-03-19 13:50:46,1264
/Volumes/behavgenom_archive$/Celine/results/OW940,45_R#2_OW940#3_Day7_CW_2014_03_20__13_36_10___1___12,2,OW940,3,7,CW,2014-03-20 13:36:10,1265
/Volumes/behavgenom_archive$/Celine/results/OW940,45_R#2_OW940#3_Day8_CCW_2014_03_21__14_32_12___1___12,2,OW940,3,8,CCW,2014-03-21 14:32:12,1266
/Volumes/behavgenom_archive$/Celine/results/OW940,45_R#2_OW940#3_day9_CCW_2014_03_22__16_52_07___1___13,2,OW940,3,9,CCW,2014-03-22 16:52:07,1267
/Volumes/behavgenom_archive$/Celine/results/OW940,45_R#2_OW940#3_day10_CCW_2014_03_23__18_31_41___1___12,2,OW940,3,10,CCW,2014-03-23 18:31:41,1268
/Volumes/behavgenom_archive$/Celine/results/OW940,45_R#2_OW940#3_day11_CCW_2014_03_24__14_17_15___1___12,2,OW940,3,11,CCW,2014-03-24 14:17:15,1269
/Volumes/behavgenom_archive$/Celine/results/OW940,45_R#2_OW940#3_Day12_CCW_2014_03_25__13_59_47___1___12,2,OW940,3,12,CCW,2014-03-25 13:59:47,1270
/Volumes/behavgenom_archive$/Celine/results/OW940,45_R#2_OW940#3_Day13_CW_2014_03_26__13_03_50___1___11,2,OW940,3,13,CW,2014-03-26 13:03:50,1271
/Volumes/behavgenom_archive$/Celine/results/OW940,45_R#2_OW940#3_day14_CW_2014_03_27__15_23_55___1___12,2,OW940,3,14,CW,2014-03-27 15:23:55,1272
/Volumes/behavgenom_archive$/Celine/results/OW940,45_R#2_OW940#3_Day15_CW_2014_03_28__14_29_04___1___12,2,OW940,3,15,CW,2014-03-28 14:29:04,1273
/Volumes/behavgenom_archive$/Celine/results/OW940,45_R#2_OW940#3_day16_CW_2014_03_29__18_30_05___1___12,2,OW940,3,16,CW,2014-03-29 18:30:05,1274
/Volumes/behavgenom_archive$/Celine/results/OW940,45_R#2_OW940#3_day17_CW_2014_03_30__17_12_07___1___12,2,OW940,3,17,CW,2014-03-30 17:12:07,1275
/Volumes/behavgenom_archive$/Celine/results/OW940,45_R#2_OW940#3_day18_CW_2014_03_31__14_44_20___1___12,2,OW940,3,18,CW,2014-03-31 14:44:20,1276
/Volumes/behavgenom_archive$/Celine/results/OW940,40_R#2_OW940#5_L4_CCW_2014_03_08__16_24_20___8___10,2,OW940,5,0,CCW,2014-03-08 16:24:20,1277
/Volumes/behavgenom_archive$/Celine/results/OW940,40_R#2_OW940#5_day1_CCW_2014_03_09__13_59_12___8___10,2,OW940,5,1,CCW,2014-03-09 13:59:12,1278
/Volumes/behavgenom_archive$/Celine/results/OW940,40_R#2_OW940#5_day2_CCW_2014_03_10__15_11_13___8___10,2,OW940,5,2,CCW,2014-03-10 15:11:13,1279
/Volumes/behavgenom_archive$/Celine/results/OW940,40_R#2_OW940#5_day4_CCW_2014_03_12__12_46_06___8___10,2,OW940,5,4,CCW,2014-03-12 12:46:06,1280
/Volumes/behavgenom_archive$/Celine/results/OW940,40_R#2_OW940#5_day5_CCW_2014_03_13__13_16_45___8___10,2,OW940,5,5,CCW,2014-03-13 13:16:45,1281
/Volumes/behavgenom_archive$/Celine/results/OW940,40_R#2_OW940#5_day6_CCW_2014_03_14__12_57_16___8___10,2,OW940,5,6,CCW,2014-03-14 12:57:16,1282
/Volumes/behavgenom_archive$/Celine/results/OW940,40_R#2_OW940#5_day7_CCW_2014_03_15__17_00_06___8___10,2,OW940,5,7,CCW,2014-03-15 17:00:06,1283
/Volumes/behavgenom_archive$/Celine/results/OW940,40_R#2_OW940#5_day8_CW_2014_03_16__16_10_18___8___10,2,OW940,5,8,CW,2014-03-16 16:10:18,1284
/Volumes/behavgenom_archive$/Celine/results/OW940,40_R#2_OW940#5_day9_CW_2014_03_17__15_12_38___8___10,2,OW940,5,9,CW,2014-03-17 15:12:38,1285
/Volumes/behavgenom_archive$/Celine/results/OW940,40_R#2_OW940#5_day10_CW_2014_03_18__13_06_20___8___10,2,OW940,5,10,CW,2014-03-18 13:06:20,1286
/Volumes/behavgenom_archive$/Celine/results/OW940,40_R#2_OW940#5_day11_CW_2014_03_19__13_07_18___8___10,2,OW940,5,11,CW,2014-03-19 13:07:18,1287
/Volumes/behavgenom_archive$/Celine/results/OW940,40_R#2_OW940#5_Day12_CW_2014_03_20__11_15_36___8___10,2,OW940,5,12,CW,2014-03-20 11:15:36,1288
/Volumes/behavgenom_archive$/Celine/results/OW940,40_R#2_OW940#5_day13_CW_2014_03_21__13_28_20___8___10,2,OW940,5,13,CW,2014-03-21 13:28:20,1289
/Volumes/behavgenom_archive$/Celine/results/OW940,40_R#2_OW940#5_day14_CW_2014_03_22__16_13_23___8___10,2,OW940,5,14,CW,2014-03-22 16:13:23,1290
/Volumes/behavgenom_archive$/Celine/results/OW940,8_R#2_OW940#6_L4_CW_2014_03_04__10_01_37___8___2,2,OW940,6,0,CW,2014-03-04 10:01:37,1291
/Volumes/behavgenom_archive$/Celine/results/OW940,8_R#2_OW940#6_day1_CCW_2014_03_05__10_04_22___8___2,2,OW940,6,1,CCW,2014-03-05 10:04:22,1292
/Volumes/behavgenom_archive$/Celine/results/OW940,8_R#2_OW940#6_day2_CW_2014_03_06__09_11_51___8___2,2,OW940,6,2,CW,2014-03-06 09:11:51,1293
/Volumes/behavgenom_archive$/Celine/results/OW940,8_R#2_OW940#6_day3_CCW_2014_03_07__08_59_01___8___2,2,OW940,6,3,CCW,2014-03-07 08:59:01,1294
/Volumes/behavgenom_archive$/Celine/results/OW940,8_R#2_OW940#6_day4_CCW_2014_03_08__11_02_07___8___2,2,OW940,6,4,CCW,2014-03-08 11:02:07,1295
/Volumes/behavgenom_archive$/Celine/results/OW940,8_R#2_OW940#6_day5_CW_2014_03_09__09_56_56___8___2,2,OW940,6,5,CW,2014-03-09 09:56:56,1296
/Volumes/behavgenom_archive$/Celine/results/OW940,8_R#2_OW940#6_day6_CW_2014_03_10__11_04_26___8___2,2,OW940,6,6,CW,2014-03-10 11:04:26,1297
/Volumes/behavgenom_archive$/Celine/results/OW940,8_R#2_OW940#6_day7_CCW_2014_03_11__08_38_14___8___2,2,OW940,6,7,CCW,2014-03-11 08:38:14,1298
/Volumes/behavgenom_archive$/Celine/results/OW940,8_R#2_OW940#6_day8_CW_2014_03_12__08_24_59___8___2,2,OW940,6,8,CW,2014-03-12 08:24:59,1299
/Volumes/behavgenom_archive$/Celine/results/OW940,8_R#2_OW940#6_Day9_CCW_2014_03_13__08_31_43___8___2,2,OW940,6,9,CCW,2014-03-13 08:31:43,1300
/Volumes/behavgenom_archive$/Celine/results/OW940,8_R#2_OW940#6_day11_CCW_2014_03_15__13_53_52___8___2,2,OW940,6,11,CCW,2014-03-15 13:53:52,1301
/Volumes/behavgenom_archive$/Celine/results/OW940,8_R#2_OW940#6_day12_CCW_2014_03_16__13_34_31___8___2,2,OW940,6,12,CCW,2014-03-16 13:34:31,1302
/Volumes/behavgenom_archive$/Celine/results/OW940,8_R#2_OW940#6_day13_CCW_2014_03_17__10_53_59___8___2,2,OW940,6,13,CCW,2014-03-17 10:53:59,1303
/Volumes/behavgenom_archive$/Celine/results/OW940,19_R#2_OW940#7_L4_CW_2014_03_03__10_04_36___7___5,2,OW940,7,0,CW,2014-03-03 10:04:36,1304
/Volumes/behavgenom_archive$/Celine/results/OW940,19_R#2_OW940#7_day1_CW_2014_03_04__11_09_22___7___5,2,OW940,7,1,CW,2014-03-04 11:09:22,1305
/Volumes/behavgenom_archive$/Celine/results/OW940,19_R#2_OW940#7_day2_CCW_2014_03_05__11_05_38___7___5,2,OW940,7,2,CCW,2014-03-05 11:05:38,1306
